SetID,ParticleID,StripeID,StripeSubID,Seconds,Fluo,AP,x,y
2,143,1,1,853.58,47393,0.35314,230,156
2,143,1,1,876.08,42268,0.35407,227.51,156
2,143,1,1,898.58,0,0.3546,226.04,155.78
2,143,1,1,921.08,0,0.35454,226.14,155.32
2,143,1,1,943.58,0,0.35449,226.23,154.86
2,143,1,1,966.08,0,0.35443,226.32,154.4
2,143,1,1,988.58,0,0.35437,226.41,153.94
2,143,1,1,1011.1,0,0.35431,226.5,153.48
2,143,1,1,1033.6,0,0.35426,226.6,153.02
2,143,1,1,1056.1,0,0.3542,226.69,152.56
2,143,1,1,1078.6,0,0.35414,226.78,152.09
2,143,1,1,1101.1,0,0.35408,226.87,151.63
2,143,1,1,1123.6,9840.5,0.35403,226.97,151.17
2,143,1,1,1146.1,56593,0.35418,226.66,152.03
2,143,1,1,1168.6,46664,0.35447,226.1,153.69
2,143,1,1,1191.1,58486,0.35304,230.21,155.6
2,143,1,1,1213.6,51804,0.35473,226,158
2,143,1,1,1236.1,63965,0.35396,227.78,156
2,143,1,1,1258.6,1.0276e+05,0.3543,227,157
2,143,1,1,1281.1,66763,0.35439,226.68,156.32
2,143,1,1,1303.6,64375,0.35432,226.85,156.15
2,143,1,1,1326.1,49924,0.35388,227.88,155.12
2,143,1,1,1348.6,75451,0.35424,227.27,157.63
2,143,1,1,1371.1,59614,0.35411,227.52,157.04
2,143,1,1,1393.6,55735,0.35402,227.84,157.69
2,143,1,1,1416.1,61449,0.35545,224.11,158.23
2,143,1,1,1438.6,32733,0.35639,222,161.38
2,143,1,1,1461.1,53913,0.35539,223.97,156
2,143,1,1,1483.6,48308,0.35617,221.96,156.76
2,143,1,1,1506.1,45899,0.35666,221,159.3
2,143,1,1,1528.6,42638,0.35749,219.13,161.94
2,144,1,-1,696.08,48722,0.28858,403.06,156.02
2,144,1,-1,718.58,0,0.28825,403.97,156.28
2,144,1,-1,741.08,0,0.28792,404.88,156.54
2,144,1,-1,763.58,0,0.2876,405.8,156.8
2,144,1,-1,786.08,0,0.28727,406.71,157.06
2,144,1,-1,808.58,0,0.28694,407.62,157.32
2,144,1,-1,831.08,0,0.28661,408.53,157.58
2,144,1,-1,853.58,0,0.28629,409.45,157.84
2,144,1,-1,876.08,43327,0.28507,412.61,157.13
2,144,1,-1,898.58,95255,0.28598,410,155.92
2,144,1,-1,921.08,1.1528e+05,0.28522,412,155.58
2,144,1,-1,943.58,1.728e+05,0.28454,414.01,157.01
2,144,1,-1,966.08,1.7397e+05,0.28469,413.7,157.7
2,144,1,-1,988.58,1.5011e+05,0.2846,414,158
2,144,1,-1,1011.1,1.5695e+05,0.28456,414.11,158.17
2,144,1,-1,1033.6,1.2837e+05,0.28424,415.35,161
2,144,1,-1,1056.1,1.2579e+05,0.2847,414.06,160.53
2,144,1,-1,1078.6,1.0024e+05,0.28472,413.74,158.59
2,144,1,-1,1101.1,1.2448e+05,0.2839,416,159
2,144,1,-1,1123.6,1.2996e+05,0.28344,417,157.31
2,144,1,-1,1146.1,1.6749e+05,0.28368,417,162
2,144,1,-1,1168.6,1.6194e+05,0.28373,417,163
2,144,1,-1,1191.1,2.1155e+05,0.28397,416.21,162
2,144,1,-1,1213.6,1.5319e+05,0.28442,415,162
2,144,1,-1,1236.1,83355,0.28481,414,162.22
2,144,1,-1,1258.6,1.0107e+05,0.28497,414,165.43
2,144,1,-1,1281.1,36419,0.28465,414.82,165.18
2,147,1,1,385.33,13637,0.35324,218.45,71.836
2,147,1,1,407.83,62093,0.3527,219.77,71
2,147,1,1,430.33,56974,0.35312,219.05,73.95
2,147,1,1,452.83,97699,0.35112,224.37,73.63
2,147,1,1,475.33,99721,0.35083,225,72.603
2,147,1,1,497.83,1.0154e+05,0.35079,225.39,74.612
2,147,1,1,520.33,1.5576e+05,0.34988,227.88,75
2,147,1,1,542.83,1.4109e+05,0.35042,226.17,73
2,147,1,1,565.33,1.681e+05,0.34976,227.87,72.582
2,147,1,1,587.83,1.9145e+05,0.34917,229.5,73
2,147,1,1,610.33,1.9015e+05,0.3485,231.72,76
2,147,1,1,632.83,2.1859e+05,0.34834,232,75.068
2,147,1,1,655.33,1.594e+05,0.34845,232.14,78.14
2,147,1,1,677.83,1.7218e+05,0.34809,233.3,79.696
2,147,1,1,700.33,1.4835e+05,0.34852,232.11,79.445
2,147,1,1,722.83,1.5096e+05,0.34939,229.24,75.488
2,147,1,1,745.33,1.3304e+05,0.34759,233.89,74.109
2,147,1,1,767.83,1.4928e+05,0.34769,233.76,75
2,147,1,1,790.33,74630,0.34847,231.67,75
2,147,1,1,812.83,1.0475e+05,0.34868,231.31,76.656
2,147,1,1,835.33,80399,0.3484,232.26,78.13
2,147,1,1,857.83,49020,0.34893,231.08,79.842
2,147,1,1,880.33,38031,0.3479,233.71,79
2,148,1,1,227.83,17915,0.35829,204,65
2,148,1,1,250.33,0,0.3556,211,63.527
2,148,1,1,272.83,0,0.35292,217.99,62.055
2,148,1,1,295.33,0,0.35024,224.99,60.582
2,148,1,1,317.83,0,0.34755,231.98,59.109
2,148,1,1,340.33,2317.8,0.34487,238.98,57.637
2,148,1,1,362.83,64678,0.34395,241,54.275
2,148,1,1,385.33,75263,0.34398,241,54.832
2,148,1,1,407.83,96356,0.34438,239.61,52.614
2,148,1,1,430.33,1.4355e+05,0.34536,237.05,52.975
2,148,1,1,452.83,1.5159e+05,0.34562,236.44,53.63
2,148,1,1,475.33,1.8193e+05,0.3461,234.79,51
2,148,1,1,497.83,1.9872e+05,0.34573,236,52.613
2,148,1,1,520.33,2.2775e+05,0.34565,236,51.082
2,148,1,1,542.83,2.9789e+05,0.34522,237,49.835
2,148,1,1,565.33,3.3386e+05,0.34458,238.87,51
2,148,1,1,587.83,3.2844e+05,0.34528,237,51.002
2,148,1,1,610.33,2.761e+05,0.34553,236.15,49.718
2,148,1,1,632.83,3.0152e+05,0.34597,235,50
2,148,1,1,655.33,2.6039e+05,0.34549,236.58,52.14
2,148,1,1,677.83,2.6153e+05,0.3451,237.7,52.652
2,148,1,1,700.33,2.1613e+05,0.34476,238.45,51.445
2,148,1,1,722.83,1.9791e+05,0.34566,236,51.244
2,148,1,1,745.33,2.8663e+05,0.34681,233.15,53
2,148,1,1,767.83,2.302e+05,0.34678,233,51.136
2,148,1,1,790.33,1.9533e+05,0.34635,234,50
2,148,1,1,812.83,1.3919e+05,0.3464,234.34,53.622
2,148,1,1,835.33,1.9849e+05,0.34726,232,53.389
2,148,1,1,857.83,1.9016e+05,0.34566,235.84,50.079
2,148,1,1,880.33,2.4956e+05,0.34595,235.29,51.712
2,148,1,1,902.83,2.3275e+05,0.3458,236,54
2,148,1,1,925.33,2.4093e+05,0.34508,237.71,52.291
2,148,1,1,947.83,2.7642e+05,0.34348,241.82,51.089
2,148,1,1,970.33,3.0963e+05,0.34428,240.06,53.941
2,148,1,1,992.83,2.7546e+05,0.344,240.65,52.649
2,148,1,1,1015.3,2.968e+05,0.34503,238,53.532
2,148,1,1,1037.8,2.0748e+05,0.34532,237.52,55.706
2,148,1,1,1060.3,1.8942e+05,0.3456,237.05,57.947
2,148,1,1,1082.8,1.4542e+05,0.34589,236.15,57
2,148,1,1,1105.3,1.019e+05,0.34564,236.91,57.637
2,148,1,1,1127.8,44120,0.3448,238.71,54.288
2,149,1,0,233.67,0,0.33812,257,57
2,149,1,0,256.17,42941,0.33812,257,57
2,149,1,0,278.67,85882,0.33812,257,57
2,149,1,0,301.17,1.4051e+05,0.3368,260.01,53.195
2,149,1,0,323.67,1.9073e+05,0.33565,263,52.417
2,149,1,0,346.17,2.6335e+05,0.33531,263.86,52
2,149,1,0,368.67,2.8323e+05,0.33588,262.11,50.447
2,149,1,0,391.17,2.5661e+05,0.33627,261,50
2,149,1,0,413.67,3.3794e+05,0.33632,260.66,48.312
2,149,1,0,436.17,3.5054e+05,0.33661,260.09,50
2,149,1,0,458.67,3.3056e+05,0.33525,263.52,48.241
2,149,1,0,481.17,4.2679e+05,0.33521,263.98,50.976
2,149,1,0,503.67,4.2722e+05,0.33483,265,51
2,149,1,0,526.17,4.5478e+05,0.33501,264.53,51
2,149,1,0,548.67,4.0052e+05,0.33494,264.34,48.344
2,149,1,0,571.17,3.1612e+05,0.33409,266.73,49
2,149,1,0,593.67,2.8547e+05,0.33346,268,45.924
2,149,1,0,616.17,2.5616e+05,0.33377,267,44.706
2,149,1,0,638.67,2.0413e+05,0.33389,267,47
2,149,1,0,661.17,1.4768e+05,0.33275,270.14,47.712
2,149,1,0,683.67,2.2087e+05,0.33213,271.84,48
2,149,1,0,706.17,1.1025e+05,0.33179,272.87,48.873
2,149,1,0,728.67,1.1669e+05,0.33285,270,48.666
2,149,1,0,751.17,64696,0.33341,268.46,48.462
2,149,1,0,773.67,45535,0.33322,268.92,48
2,149,1,0,796.17,58289,0.33235,270.99,46.015
2,149,1,0,818.67,67937,0.33299,269.51,47.858
2,149,1,0,841.17,77586,0.33363,268.04,49.701
2,149,1,0,863.67,82840,0.3343,266.35,50.347
2,149,1,0,886.17,1.74e+05,0.33329,268.86,48.859
2,149,1,0,908.67,2.0223e+05,0.33268,270.22,47
2,149,1,0,931.17,2.3777e+05,0.33263,270.44,47.561
2,149,1,0,953.67,2.5579e+05,0.33292,270,50
2,149,1,0,976.17,2.5874e+05,0.33251,271.35,52
2,149,1,0,998.67,2.4941e+05,0.33236,272,53.801
2,149,1,0,1021.2,1.9988e+05,0.3325,271.21,50.788
2,149,1,0,1043.7,2.0957e+05,0.3323,272,52.687
2,149,1,0,1066.2,2.2395e+05,0.33207,272.48,51.48
2,149,1,0,1088.7,1.5409e+05,0.33238,271.55,50.727
2,149,1,0,1111.2,1.63e+05,0.33232,272,52.936
2,149,1,0,1133.7,1.3167e+05,0.33241,272,54.697
2,149,1,0,1156.2,1.0247e+05,0.3318,273.27,52
2,149,1,0,1178.7,89615,0.3318,273.15,51.138
2,150,1,0,288.86,18279,0.30961,329,24
2,150,1,0,311.36,0,0.30911,329.95,21.163
2,150,1,0,333.86,0,0.30862,330.89,18.325
2,150,1,0,356.36,20321,0.30812,331.84,15.488
2,150,1,0,378.86,427.35,0.30791,332.32,14.784
2,150,1,0,401.36,0,0.30775,332.72,14.523
2,150,1,0,423.86,0,0.30759,333.11,14.262
2,150,1,0,446.36,0,0.30743,333.5,14.001
2,150,1,0,468.86,0,0.30727,333.89,13.74
2,150,1,0,491.36,0,0.30711,334.28,13.479
2,150,1,0,513.86,0,0.30695,334.67,13.218
2,150,1,0,536.36,0,0.30679,335.07,12.957
2,150,1,0,558.86,0,0.30663,335.46,12.696
2,150,1,0,581.36,0,0.30647,335.85,12.434
2,150,1,0,603.86,0,0.30632,336.24,12.173
2,150,1,0,626.36,0,0.30616,336.63,11.912
2,150,1,0,648.86,0,0.306,337.02,11.651
2,150,1,0,671.36,0,0.30584,337.41,11.39
2,150,1,0,693.86,0,0.30568,337.81,11.129
2,150,1,0,716.36,0,0.30552,338.2,10.868
2,150,1,0,738.86,0,0.30536,338.59,10.607
2,150,1,0,761.36,0,0.3052,338.98,10.346
2,150,1,0,783.86,0,0.30504,339.37,10.085
2,150,1,0,806.36,0,0.30488,339.76,9.8241
2,150,1,0,828.86,0,0.30472,340.16,9.563
2,150,1,0,851.36,0,0.30457,340.55,9.302
2,150,1,0,873.86,55864,0.30441,340.94,9.0409
2,150,1,0,896.36,79009,0.30304,344.72,9.8606
2,150,1,0,918.86,0,0.30206,347.24,9.1194
2,150,1,0,941.36,0,0.30189,347.73,9.3648
2,150,1,0,963.86,0,0.30172,348.22,9.6101
2,150,1,0,986.36,0,0.30155,348.71,9.8555
2,150,1,0,1008.9,0,0.30138,349.2,10.101
2,150,1,0,1031.4,0,0.30121,349.69,10.346
2,150,1,0,1053.9,0,0.30104,350.18,10.591
2,150,1,0,1076.4,0,0.30086,350.67,10.837
2,150,1,0,1098.9,0,0.30069,351.16,11.082
2,150,1,0,1121.4,0,0.30052,351.66,11.328
2,150,1,0,1143.9,0,0.30035,352.15,11.573
2,150,1,0,1166.4,21430,0.30018,352.64,11.818
2,150,1,0,1188.9,1.211e+05,0.29996,353.29,12.287
2,150,1,0,1211.4,78159,0.29971,354.07,13.071
2,150,1,0,1233.9,0,0.29964,354.27,13.272
2,152,1,0,626.36,0,0.31328,337.66,162.15
2,152,1,0,648.86,63143,0.31263,339.52,163
2,152,1,0,671.36,83114,0.31212,341,163.86
2,152,1,0,693.86,1.4098e+05,0.31218,341,165.08
2,152,1,0,716.36,91786,0.31209,341.36,165.88
2,152,1,0,738.86,1.2545e+05,0.3112,343.66,165.33
2,152,1,0,761.36,1.4025e+05,0.31049,345.43,164.29
2,152,1,0,783.86,1.0421e+05,0.31075,344.82,165
2,152,1,0,806.36,1.1776e+05,0.31096,344,163
2,152,1,0,828.86,79225,0.31043,345.29,162.06
2,152,1,0,851.36,51971,0.30943,348.05,162.61
2,152,1,0,873.86,32892,0.309,349.35,163.65
2,152,1,0,896.36,1.1342e+05,0.30905,349,162.14
2,152,1,0,918.86,1.8096e+05,0.30843,350.93,164
2,152,1,0,941.36,1.7837e+05,0.30812,351.72,163.83
2,152,1,0,963.86,1.9272e+05,0.30798,352.52,167
2,152,1,0,986.36,2.2349e+05,0.30762,353.73,168.73
2,152,1,0,1008.9,1.4766e+05,0.30749,354.21,169.79
2,152,1,0,1031.4,1.3196e+05,0.30692,355.79,170.21
2,152,1,0,1053.9,1.4352e+05,0.30772,353.62,170
2,152,1,0,1076.4,1.2648e+05,0.30731,354.52,168.44
2,152,1,0,1098.9,1.3071e+05,0.30832,352,170
2,152,1,0,1121.4,1.2166e+05,0.30758,354,170.06
2,152,1,0,1143.9,95866,0.30821,352.84,174.08
2,152,1,0,1166.4,60765,0.30883,351.36,175.36
2,152,1,0,1188.9,71940,0.309,350.57,172.85
2,152,1,0,1211.4,1.2878e+05,0.30758,354,170
2,152,1,0,1233.9,1.1319e+05,0.30763,354,171
2,152,1,0,1256.4,1.7958e+05,0.30809,353.21,174.37
2,152,1,0,1278.9,2.047e+05,0.30764,354,171.29
2,152,1,0,1301.4,2.1188e+05,0.3081,352.63,170.26
2,152,1,0,1323.9,2.9689e+05,0.30851,352.16,174.84
2,152,1,0,1346.4,1.8642e+05,0.309,351,176
2,152,1,0,1368.9,2.0433e+05,0.30861,352,175.74
2,152,1,0,1391.4,1.5427e+05,0.30878,351.59,175.94
2,152,1,0,1413.9,1.456e+05,0.31017,348,177
2,152,1,0,1436.4,95892,0.30956,349.89,179
2,152,1,0,1458.9,52699,0.31022,347.73,176
2,152,1,0,1481.4,44788,0.31042,347.17,176
2,152,1,0,1503.9,0,0.31067,346.62,176.76
2,152,1,0,1526.4,0,0.31093,346.07,177.86
2,152,1,0,1548.9,0,0.31119,345.52,178.96
2,152,1,0,1571.4,0,0.31145,344.97,180.07
2,152,1,0,1593.9,0,0.31171,344.41,181.17
2,152,1,0,1616.4,63328,0.31182,344,180.32
2,152,1,0,1638.9,83062,0.31106,345.77,178.23
2,152,1,0,1661.4,1.3876e+05,0.3109,346.49,180.49
2,152,1,0,1683.9,1.8185e+05,0.31039,347.81,180
2,152,1,0,1706.4,1.6499e+05,0.31047,347.59,180
2,152,1,0,1728.9,1.4712e+05,0.31005,348.8,180.6
2,152,1,0,1751.4,1.3104e+05,0.31072,346.81,179.19
2,152,1,0,1773.9,91968,0.31174,344.17,179.94
2,152,1,0,1796.4,1.2291e+05,0.31132,346,185.08
2,152,1,0,1818.9,1.2402e+05,0.3114,346,186.75
2,152,1,0,1841.4,97147,0.31108,346.54,184.46
2,152,1,0,1863.9,1.0836e+05,0.31061,347.67,183.33
2,152,1,0,1886.4,1.2912e+05,0.31163,345.24,185.65
2,152,1,0,1908.9,1.7509e+05,0.31205,344,184.91
2,152,1,0,1931.4,1.9094e+05,0.31238,343.4,187
2,152,1,0,1953.9,2.2039e+05,0.31336,340.5,185
2,152,1,0,1976.4,2.6365e+05,0.31414,338.59,186.29
2,152,1,0,1998.9,2.8412e+05,0.31504,336,185
2,152,1,0,2021.4,2.7688e+05,0.31526,335.51,185.77
2,152,1,0,2043.9,2.4305e+05,0.31509,336.53,190
2,152,1,0,2066.4,2.254e+05,0.31524,336.33,191.35
2,152,1,0,2088.9,1.8009e+05,0.31573,335.11,192
2,152,1,0,2111.4,1.4706e+05,0.31538,335.9,191
2,152,1,0,2133.9,1.5896e+05,0.31646,332.69,188.69
2,152,1,0,2156.4,1.4455e+05,0.31576,334.28,186.48
2,152,1,0,2178.9,1.6687e+05,0.31615,333,184.73
2,152,1,0,2201.4,2.0288e+05,0.31688,331.06,185
2,152,1,0,2223.9,2.2632e+05,0.31747,329.93,188.22
2,152,1,0,2246.4,2.1339e+05,0.31828,328.08,190.69
2,152,1,0,2268.9,2.4812e+05,0.31846,327.52,190.04
2,152,1,0,2291.4,1.9676e+05,0.32065,321.55,189.38
2,152,1,0,2313.9,1.5151e+05,0.32133,319.81,189.9
2,152,1,0,2336.4,1.2996e+05,0.32015,322.89,189.23
2,152,1,0,2358.9,1.0825e+05,0.32109,320.33,189
2,152,1,0,2381.4,57798,0.32147,319.46,190.08
2,152,1,0,2403.9,25756,0.32065,321.24,187
2,152,1,0,2426.4,54832,0.32228,317.13,188.95
2,152,1,0,2448.9,69878,0.32313,314.84,189
2,152,1,0,2471.4,86997,0.32417,312.28,190.64
2,152,1,0,2493.9,1.327e+05,0.32552,308.87,192.13
2,152,1,0,2516.4,1.5109e+05,0.32617,307.45,194.55
2,152,1,0,2538.9,1.5678e+05,0.32715,305.01,195.99
2,152,1,0,2561.4,1.3294e+05,0.32643,306.95,195.95
2,152,1,0,2583.9,1.452e+05,0.3273,304.81,197.56
2,152,1,0,2606.4,1.253e+05,0.32843,302,199
2,152,1,0,2628.9,86625,0.32947,299.2,199
2,152,1,0,2651.4,70131,0.32919,299.94,199
2,152,1,0,2673.9,28753,0.33056,296.38,199.72
2,155,1,0,254.06,0,0.33133,293,190
2,155,1,0,276.56,14193,0.33133,293,190
2,155,1,0,299.06,28386,0.33133,293,190
2,155,1,0,321.56,37484,0.33176,292,191.07
2,155,1,0,344.06,85901,0.3318,292,191.8
2,155,1,0,366.56,76366,0.33099,294.34,193
2,155,1,0,389.06,1.0308e+05,0.33178,292.2,193
2,155,1,0,411.56,1.0287e+05,0.3309,294.85,195.14
2,155,1,0,434.06,99558,0.33041,296.45,197.34
2,155,1,0,456.56,1.0477e+05,0.33006,297.55,198.45
2,155,1,0,479.06,1.4691e+05,0.32958,299,199.77
2,155,1,0,501.56,1.8753e+05,0.33001,298.02,201.02
2,155,1,0,524.06,2.5474e+05,0.3289,301.28,203
2,155,1,0,546.56,2.6117e+05,0.32906,301.1,205
2,155,1,0,569.06,2.9654e+05,0.32901,301.32,205.66
2,155,1,0,591.56,2.4788e+05,0.32947,300.13,206
2,155,1,0,614.06,2.1812e+05,0.32845,303,207
2,155,1,0,636.56,1.9767e+05,0.329,301.7,208.3
2,155,1,0,659.06,1.9163e+05,0.32895,302,209.51
2,155,1,0,681.56,1.6194e+05,0.32909,301.43,208
2,155,1,0,704.06,2.1426e+05,0.32951,300.16,207
2,155,1,0,726.56,2.6372e+05,0.32911,301.25,207.12
2,155,1,0,749.06,2.8547e+05,0.32942,300.67,209
2,155,1,0,771.56,3.0537e+05,0.32933,300.82,208.18
2,155,1,0,794.06,2.7549e+05,0.3292,301.19,208.38
2,155,1,0,816.56,3.8318e+05,0.32855,303,209
2,155,1,0,839.06,3.224e+05,0.32858,303,209.47
2,155,1,0,861.56,3.1351e+05,0.32776,305.34,210.55
2,155,1,0,884.06,3.2571e+05,0.32778,305.35,211
2,155,1,0,906.56,3.2691e+05,0.32795,305,211.87
2,155,1,0,929.06,2.445e+05,0.32729,306.77,211.85
2,155,1,0,951.56,3.0945e+05,0.32824,304.28,212.28
2,155,1,0,974.06,2.8179e+05,0.32808,304.74,212.49
2,155,1,0,996.56,2.1273e+05,0.32682,308.41,214.7
2,155,1,0,1019.1,1.8554e+05,0.32725,307.3,215.1
2,155,1,0,1041.6,1.3133e+05,0.32763,306,213
2,155,1,0,1064.1,1.532e+05,0.32787,305.37,213
2,155,1,0,1086.6,1.6609e+05,0.3283,304.48,215.04
2,155,1,0,1109.1,1.2915e+05,0.32848,304.46,218.46
2,155,1,0,1131.6,1.1892e+05,0.32797,305.89,218.94
2,155,1,0,1154.1,1.6514e+05,0.32838,304.69,218.16
2,155,1,0,1176.6,1.1752e+05,0.32845,304.63,219.1
2,155,1,0,1199.1,1.5292e+05,0.32816,305.58,220.42
2,155,1,0,1221.6,1.2602e+05,0.32769,306.57,218.43
2,155,1,0,1244.1,1.9255e+05,0.32751,307,218
2,155,1,0,1266.6,2.4635e+05,0.32796,305.79,218
2,155,1,0,1289.1,2.5353e+05,0.32791,306,218.58
2,155,1,0,1311.6,2.7045e+05,0.32762,306.63,217.37
2,155,1,0,1334.1,2.6596e+05,0.32841,304.68,218.68
2,155,1,0,1356.6,2.4714e+05,0.32714,308,218.05
2,155,1,0,1379.1,1.6249e+05,0.32781,306.26,218.53
2,155,1,0,1401.6,77121,0.32816,305.53,220.06
2,155,1,0,1424.1,21421,0.32846,304.88,221.07
2,155,1,0,1446.6,0,0.32861,304.48,221.31
2,155,1,0,1469.1,0,0.32877,304.09,221.55
2,155,1,0,1491.6,0,0.32893,303.7,221.78
2,155,1,0,1514.1,0,0.32909,303.3,222.02
2,155,1,0,1536.6,0,0.32925,302.91,222.26
2,155,1,0,1559.1,0,0.32941,302.51,222.49
2,155,1,0,1581.6,0,0.32957,302.12,222.73
2,155,1,0,1604.1,0,0.32973,301.72,222.97
2,155,1,0,1626.6,0,0.32989,301.33,223.2
2,155,1,0,1649.1,0,0.33004,300.93,223.44
2,155,1,0,1671.6,0,0.3302,300.54,223.68
2,155,1,0,1694.1,12304,0.33036,300.15,223.91
2,155,1,0,1716.6,92173,0.33058,299.61,224.22
2,155,1,0,1739.1,1.2321e+05,0.32927,303.2,224.8
2,155,1,0,1761.6,2.0224e+05,0.32954,302.86,227.76
2,155,1,0,1784.1,2.3492e+05,0.32959,302.68,227.32
2,155,1,0,1806.6,2.3758e+05,0.33054,299.96,226.04
2,155,1,0,1829.1,2.189e+05,0.33001,301.5,227
2,155,1,0,1851.6,1.752e+05,0.32987,302.07,228.46
2,155,1,0,1874.1,1.0055e+05,0.32986,302,227.67
2,155,1,0,1896.6,89557,0.32997,302,229.89
2,155,1,0,1919.1,88213,0.331,299,228.09
2,155,1,0,1941.6,1.0302e+05,0.33197,296.7,230.3
2,155,1,0,1964.1,1.1237e+05,0.33224,296,230.51
2,155,1,0,1986.6,1.3435e+05,0.33241,295.41,229.59
2,155,1,0,2009.1,1.9467e+05,0.33254,295,229.09
2,155,1,0,2031.6,2.4154e+05,0.33302,293.74,229.37
2,155,1,0,2054.1,3.0667e+05,0.33331,293,229.53
2,155,1,0,2076.6,3.0105e+05,0.33369,292.32,232.03
2,155,1,0,2099.1,2.6346e+05,0.33404,291,229.33
2,155,1,0,2121.6,2.0466e+05,0.33479,289.1,230.1
2,155,1,0,2144.1,2.0407e+05,0.33513,288.32,231
2,155,1,0,2166.6,1.4396e+05,0.33485,289,230.48
2,155,1,0,2189.1,1.3302e+05,0.33597,286.4,233.47
2,155,1,0,2211.6,94582,0.33695,284,235.13
2,155,1,0,2234.1,69712,0.33709,283.37,233.25
2,155,1,0,2256.6,50734,0.33689,283.73,232
2,157,1,0,906.56,0,0.332,292.25,197.69
2,157,1,0,929.06,60172,0.33173,293,197.85
2,157,1,0,951.56,83120,0.33104,294.55,195.72
2,157,1,0,974.06,1.1588e+05,0.33067,295.75,197.25
2,157,1,0,996.56,1.8247e+05,0.3302,297.11,198
2,157,1,0,1019.1,2.3177e+05,0.3294,299,196.1
